,DR.NUMBER,DATE.REPORTED,DATE.OCCURRED,H,M,AREA.ID,AREA.NAME,REPORTING.DISTRICT,CRIME.CODE,CRIME.CODE.DESCRIPTION,MO.CODES,VICTIM.AGE,VICTIM.SEX,VICTIM.DESCENT,PREMISE.CODE,PREMISE.DESCRIPTION,WEAPON.USED.CODE,WEAPON.DESCRIPTION,STATUS.CODE,STATUS.DESCRIPTION,CRIME.CODE.1,CRIME.CODE.2,CRIME.CODE.3,CRIME.CODE.4,ADDRESS,CROSS.STREET,LOCATION,LATITUDE,LONGITUDE,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center,date_occ_year,date_occ_month,date_occ_day,crime_type,crime_premise,crime_weapon,newdate
2253,170714047,8/10/17,8/10/17,4,0,7,Wilshire,765,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0416 1814 1218 2004,60,M,B,101,STREET,NA,,AO,Adult Other,626,NA,NA,NA,LONGWOOD                     AV,PICO                         BL,"(34.0482, -118.3422)",34.0482,-118.3422,POINT (-118.3422 34.0482),1241,217200,6037217200,2172,1243,9892590.729,15006.50802,6457928,1840603,2017,8,10,SIMPLE ASSAULT,STREET,OTHERS,2017 08
2254,171504665,1/11/17,1/11/17,19,0,15,N Hollywood,1526,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0444 0344 0329 1202 0342 0448 1218 2004 0369 1414,72,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,745,NA,NA,NA,LANKERSHIM,ELMER,"(34.1849, -118.3834)",34.1849,-118.3834,POINT (-118.3834 34.1849),1273,124104,6037124104,1241.04,1275,3492065.214,7927.118497,6445711,1889878,2017,1,11,OTHERS,STREET,STRONG-ARM,2017 01
2255,171510210,4/15/17,4/15/17,14,0,15,N Hollywood,1526,761,BRANDISH WEAPON,0913 1817 1218 1268 0334,28,M,W,109,PARK/PLAYGROUND,205,KITCHEN KNIFE,IC,Invest Cont,761,NA,NA,NA,SAINT CLAIR,HAMLIN,"(34.1849, -118.3834)",34.1849,-118.3834,POINT (-118.3834 34.1849),1273,124104,6037124104,1241.04,1275,3492065.214,7927.118497,6445711,1889878,2017,4,15,OTHERS,PARK/PLAYGROUND,KNIFE,2017 04
2256,171500911,7/18/17,7/18/17,8,0,15,N Hollywood,1526,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1241 0447 1218 1402 0913 1814 1414 0416,44,M,H,501,SINGLE FAMILY DWELLING,312,PIPE/METAL PIPE,AO,Adult Other,236,NA,NA,NA,11600    ERWIN                        ST,,"(34.1831, -118.3846)",34.1831,-118.3846,POINT (-118.3846 34.1831),1273,124104,6037124104,1241.04,1275,3492065.214,7927.118497,6445711,1889878,2017,7,18,AGGRAVATED ASSAULT,DWELLING,PIPE,2017 07
2257,171904590,1/12/17,1/12/17,19,0,19,Mission,1984,110,CRIMINAL HOMICIDE,0411 1218,25,M,H,102,SIDEWALK,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,110,NA,NA,NA,8600    CEDROS                       AV,,"(34.2265, -118.4565)",34.2265,-118.4565,POINT (-118.4565 34.2265),313,120107,6037120107,1201.07,314,2230978.633,6075.286697,6423660,1905084,2017,1,12,OTHERS,SIDEWALK,OTHERS,2017 01
2258,171905770,2/2/17,2/2/17,16,45,19,Mission,1984,624,BATTERY - SIMPLE ASSAULT,0416 2004 1218 0913,19,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,LENNOX                       AV,ROSCOE                       BL,"(34.2265, -118.4565)",34.2265,-118.4565,POINT (-118.4565 34.2265),313,120107,6037120107,1201.07,314,2230978.633,6075.286697,6423660,1905084,2017,2,2,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2017 02
2259,170704531,1/12/17,1/12/17,19,2,7,Wilshire,788,626,INTIMATE PARTNER - SIMPLE ASSAULT,0444 2000 1218 2004,46,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,WASHINGTON                   BL,CRENSHAW                     BL,"(34.0399, -118.3311)",34.0399,-118.3311,POINT (-118.3311 34.0399),1248,218220,6037218220,2182.2,1250,7241655.754,11685.49451,6460213,1838346,2017,1,12,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 01
2260,170706566,3/1/17,3/1/17,1,1,7,Wilshire,777,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1414 0416 1218 2004,23,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,NA,NA,NA,1600    VIRGINIA                     RD,,"(34.0457, -118.3318)",34.0457,-118.3318,POINT (-118.3318 34.0457),1248,218220,6037218220,2182.2,1250,7241655.754,11685.49451,6460213,1838346,2017,3,1,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 03
2261,170713994,8/10/17,8/10/17,11,30,7,Wilshire,776,624,BATTERY - SIMPLE ASSAULT,1218 0416 1501 1300 1313,NA,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,VINEYARD                     AV,LOMITA                       ST,"(34.0459, -118.3374)",34.0459,-118.3374,POINT (-118.3374 34.0459),1248,218220,6037218220,2182.2,1250,7241655.754,11685.49451,6460213,1838346,2017,8,10,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 08
2262,170304812,1/13/17,1/13/17,5,0,3,Southwest,357,910,KIDNAPPING,0342 0913 0418 0416 1218,61,M,B,501,SINGLE FAMILY DWELLING,102,HAND GUN,AO,Adult Other,910,NA,NA,NA,1200 W  JEFFERSON                    BL,,"(34.0255, -118.2915)",34.0255,-118.2915,POINT (-118.2915 34.0255),705,221900,6037221900,2219,707,4410383.763,10631.144,6473928,1832250,2017,1,13,OTHERS,DWELLING,GUN,2017 01
2263,170604891,1/14/17,1/14/17,13,0,6,Hollywood,637,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0444 2004 1218,40,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,GOWER,CARLOS,"(34.1029, -118.3224)",34.1029,-118.3224,POINT (-118.3224 34.1029),1482,191000,6037191000,1910,1484,6982443.05,11184.15485,6464284,1859277,2017,1,14,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 01
2264,170613777,6/12/17,6/12/17,7,55,6,Hollywood,647,110,CRIMINAL HOMICIDE,0334 0411 0416 0449 1218 2004 0342 1409 0906 1816,48,M,B,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,110,998,NA,NA,5800    HOLLYWOOD                    BL,,"(34.1017, -118.3174)",34.1017,-118.3174,POINT (-118.3174 34.1017),1482,191000,6037191000,1910,1484,6982443.05,11184.15485,6464284,1859277,2017,6,12,OTHERS,STREET,KNIFE,2017 06
2265,170616448,7/28/17,7/27/17,22,0,6,Hollywood,647,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218,51,M,W,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,NA,NA,NA,5700 W  SUNSET                       BL,,"(34.0998, -118.3211)",34.0998,-118.3211,POINT (-118.3211 34.0998),1482,191000,6037191000,1910,1484,6982443.05,11184.15485,6464284,1859277,2017,7,27,AGGRAVATED ASSAULT,PARKING LOT,OTHERS,2017 07
2266,172004641,1/14/17,1/14/17,7,45,20,Olympic,2035,624,BATTERY - SIMPLE ASSAULT,0447 1218,54,M,B,210,RESTAURANT/FAST FOOD,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624,NA,NA,NA,3400    WILSHIRE                     BL,,"(34.0618, -118.2979)",34.0618,-118.2979,POINT (-118.2979 34.0618),1286,212102,6037212102,2121.02,1288,1492445.904,4902.632562,6471260,1845652,2017,1,14,SIMPLE ASSAULT,OTHERS,OTHERS,2017 01
2267,171306505,2/10/17,1/15/17,16,0,13,Newton,1367,354,THEFT OF IDENTITY,1817 0344 1218,40,F,B,122,"VEHICLE, PASSENGER/TRUCK",NA,,IC,Invest Cont,354,NA,NA,NA,51ST,ALAMEDA,"(33.9962, -118.2385)",33.9962,-118.2385,POINT (-118.2385 33.9962),836,532400,6037532400,5324,838,139279799.5,68982.76704,6497454,1823278,2017,1,15,THEFT,OTHERS,OTHERS,2017 01
2268,171404799,1/16/17,1/16/17,17,30,14,Pacific,1415,220,ATTEMPTED ROBBERY,0344 0355 0417 1402 1601 2004 1218,58,M,H,101,STREET,301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,220,998,NA,NA,LAKE,LINCOLN,"(33.9992, -118.4625)",33.9992,-118.4625,POINT (-118.4625 33.9992),488,273100,6037273100,2731,489,12655430.02,15466.61096,6422307,1823970,2017,1,16,ROBBERY,STREET,OTHERS,2017 01
2269,171408055,3/11/17,3/11/17,11,30,14,Pacific,1433,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 2004,44,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,NA,NA,NA,PALMS,LINCOLN,"(34.0015, -118.4562)",34.0015,-118.4562,POINT (-118.4562 34.0015),488,273100,6037273100,2731,489,12655430.02,15466.61096,6422307,1823970,2017,3,11,AGGRAVATED ASSAULT,STREET,STRONG-ARM,2017 03
2270,170904902,1/18/17,1/17/17,10,35,9,Van Nuys,915,624,BATTERY - SIMPLE ASSAULT,0416 1218,46,F,B,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,NA,NA,NA,14300    SHERMAN                      WY,,"(34.2012, -118.4444)",34.2012,-118.4444,POINT (-118.4444 34.2012),516,127102,6037127102,1271.02,517,9248130.222,12299.36462,6427262,1897649,2017,1,17,SIMPLE ASSAULT,OTHERS,STRONG-ARM,2017 01
2271,170906427,2/16/17,2/5/17,2,0,9,Van Nuys,914,121,"RAPE, FORCIBLE",0500 1218 2004 1206 1817,31,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,NA,NA,NA,SHERMAN                      WY,SHERMAN                      CT,"(34.2012, -118.4487)",34.2012,-118.4487,POINT (-118.4487 34.2012),516,127102,6037127102,1271.02,517,9248130.222,12299.36462,6427262,1897649,2017,2,5,RAPE,STREET,STRONG-ARM,2017 02
2272,170104987,1/18/17,1/18/17,1,1,1,Central,132,210,ROBBERY,0416 0344 1218,58,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,NA,NA,NA,2ND                          ST,FIGUEROA                     ST,"(34.0566, -118.2528)",34.0566,-118.2528,POINT (-118.2528 34.0566),669,207501,6037207501,2075.01,671,1445854.253,4896.765579,6485044,1843019,2017,1,18,ROBBERY,SIDEWALK,STRONG-ARM,2017 01
2273,171104855,1/19/17,1/18/17,15,0,11,Northeast,1162,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,0533 1218 1501,25,M,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,815,NA,NA,NA,4600    LEXINGTON                    AV,,"(34.0935, -118.2893)",34.0935,-118.2893,POINT (-118.2893 34.0935),1448,191302,6037191302,1913.02,1450,4547444.336,9355.998369,6474352,1857527,2017,1,18,OTHERS,DWELLING,OTHERS,2017 01
2274,171104888,1/19/17,1/19/17,13,35,11,Northeast,1142,761,BRANDISH WEAPON,1218 0334,43,M,W,738,LIBRARY,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,NA,NA,NA,1800    HILLHURST                    AV,,"(34.1036, -118.2874)",34.1036,-118.2874,POINT (-118.2874 34.1036),1454,189101,6037189101,1891.01,1456,4254115.406,8256.537441,6474330,1860623,2017,1,19,OTHERS,OTHERS,KNIFE,2017 01
2275,171704945,1/19/17,1/19/17,7,0,17,Devonshire,1708,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0444 0408 1218 0602,41,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,NA,NA,NA,11900    WOODLEY                      AV,,"(34.2867, -118.4852)",34.2867,-118.4852,POINT (-118.4852 34.2867),312,106645,6037106645,1066.45,313,27207863.3,30208.29294,6412403,1928490,2017,1,19,AGGRAVATED ASSAULT,DWELLING,STRONG-ARM,2017 01
2276,171305282,1/22/17,1/22/17,9,30,13,Newton,1324,624,BATTERY - SIMPLE ASSAULT,1218 0305 0416 0429,64,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,22ND                         ST,CENTRAL                      AV,"(34.0214, -118.2526)",34.0214,-118.2526,POINT (-118.2526 34.0214),766,227010,6037227010,2270.1,768,6234438.037,11858.47672,6486818,1829216,2017,1,22,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 01
2277,171315080,6/23/17,6/23/17,20,15,13,Newton,1324,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1218 2004 0913,19,F,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,NA,NA,NA,21ST                         ST,CENTRAL                      AV,"(34.0221, -118.2519)",34.0221,-118.2519,POINT (-118.2519 34.0221),766,227010,6037227010,2270.1,768,6234438.037,11858.47672,6486818,1829216,2017,6,23,SIMPLE ASSAULT,PARKING LOT,OTHERS,2017 06
2278,170704978,1/24/17,1/24/17,3,0,7,Wilshire,782,624,BATTERY - SIMPLE ASSAULT,0448 1218,48,F,B,713,CONVENTION CENTER,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,6000    CADILLAC                     AV,,"(34.0375, -118.3742)",34.0375,-118.3742,POINT (-118.3742 34.0375),799,270300,6037270300,2703,801,10511306.68,13672.05138,6449315,1837047,2017,1,24,SIMPLE ASSAULT,OTHERS,STRONG-ARM,2017 01
2279,170705270,1/30/17,1/28/17,15,0,7,Wilshire,782,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 2004,41,M,B,101,STREET,308,STICK,IC,Invest Cont,230,NA,NA,NA,CADILLAC,VENICE,"(34.0374, -118.374)",34.0374,-118.374,POINT (-118.374 34.0374),799,270300,6037270300,2703,801,10511306.68,13672.05138,6449315,1837047,2017,1,28,AGGRAVATED ASSAULT,STREET,STICK,2017 01
2280,170710200,5/19/17,5/19/17,13,0,7,Wilshire,782,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0408 1218,23,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,DAVID,LA CIENEGA,"(34.0373, -118.3774)",34.0373,-118.3774,POINT (-118.3774 34.0373),799,270300,6037270300,2703,801,10511306.68,13672.05138,6449315,1837047,2017,5,19,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2017 05
2281,171505455,1/25/17,1/25/17,18,50,15,N Hollywood,1543,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,48,M,W,222,LAUNDROMAT,NA,,IC,Invest Cont,440,NA,NA,NA,5300    LAUREL CANYON                BL,,"(34.1685, -118.4008)",34.1685,-118.4008,POINT (-118.4008 34.1685),1272,124902,6037124902,1249.02,1274,3644304.111,8062.469575,6440408,1884579,2017,1,25,THEFT,OTHERS,OTHERS,2017 01
2282,171517792,8/29/17,8/29/17,3,5,15,N Hollywood,1543,624,BATTERY - SIMPLE ASSAULT,0416 0913 2004 1218,64,M,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,NA,NA,NA,5300    LAUREL CANYON                BL,,"(34.1685, -118.4008)",34.1685,-118.4008,POINT (-118.4008 34.1685),1272,124902,6037124902,1249.02,1274,3644304.111,8062.469575,6440408,1884579,2017,8,29,SIMPLE ASSAULT,PARKING LOT,STRONG-ARM,2017 08
2283,170600559,1/30/17,1/26/17,13,15,6,Hollywood,666,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0400 0416 2004 1239 1218,43,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230,998,NA,NA,1100    COLE                         AV,,"(34.0907, -118.3299)",34.0907,-118.3299,POINT (-118.3299 34.0907),1427,191810,6037191810,1918.1,1429,4351163.393,9234.500264,6462442,1854905,2017,1,26,AGGRAVATED ASSAULT,STREET,OTHERS,2017 01
2284,170615378,7/10/17,7/10/17,7,20,6,Hollywood,666,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1402 0416 2004 1414,46,M,W,102,SIDEWALK,312,PIPE/METAL PIPE,AO,Adult Other,230,998,NA,NA,SANTA MONICA,COLE,"(34.0907, -118.3299)",34.0907,-118.3299,POINT (-118.3299 34.0907),1427,191810,6037191810,1918.1,1429,4351163.393,9234.500264,6462442,1854905,2017,7,10,AGGRAVATED ASSAULT,SIDEWALK,PIPE,2017 07
2285,170615379,7/10/17,7/10/17,7,30,6,Hollywood,666,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0416 1402 1414,46,M,W,102,SIDEWALK,304,CLUB/BAT,AO,Adult Other,230,998,NA,NA,SANTA MONICA,COLE,"(34.0907, -118.3299)",34.0907,-118.3299,POINT (-118.3299 34.0907),1427,191810,6037191810,1918.1,1429,4351163.393,9234.500264,6462442,1854905,2017,7,10,AGGRAVATED ASSAULT,SIDEWALK,OTHERS,2017 07
2286,170405154,1/27/17,1/27/17,19,0,4,Hollenbeck,429,624,BATTERY - SIMPLE ASSAULT,1218 0444 0400 0913,55,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,3800    STOCKBRIDGE                  AV,,"(34.0896, -118.1634)",34.0896,-118.1634,POINT (-118.1634 34.0896),1840,201501,6037201501,2015.01,1842,9542754.112,14435.88962,6511811,1853925,2017,1,27,SIMPLE ASSAULT,DWELLING,STRONG-ARM,2017 01
2287,170605575,1/29/17,1/28/17,7,0,6,Hollywood,625,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 1813 0913 2004 1218,36,F,W,116,OTHER/OUTSIDE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,NA,NA,NA,1900 N  HIGHLAND                     AV,,"(34.1052, -118.3375)",34.1052,-118.3375,POINT (-118.3375 34.1052),1365,189702,6037189702,1897.02,1367,15724280.71,23160.80042,6458443,1863492,2017,1,28,AGGRAVATED ASSAULT,OTHERS,STRONG-ARM,2017 01
2288,170305769,1/29/17,1/29/17,14,30,3,Southwest,395,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 1402 0334 0411 0445 0913,56,M,H,103,ALLEY,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,230,998,NA,NA,W  VERNON                       AV,DENKER                       AV,"(34.0037, -118.3045)",34.0037,-118.3045,POINT (-118.3045 34.0037),821,232200,6037232200,2322,823,5629115.335,10868.64183,6471383,1823143,2017,1,29,AGGRAVATED ASSAULT,OTHERS,KNIFE,2017 01
2289,171209432,3/18/17,3/18/17,21,0,12,77th Street,1204,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 1206 0554,42,M,W,101,STREET,304,CLUB/BAT,IC,Invest Cont,230,NA,NA,NA,1400 W  46TH                         ST,,"(34.0019, -118.3002)",34.0019,-118.3002,POINT (-118.3002 34.0019),821,232200,6037232200,2322,823,5629115.335,10868.64183,6471383,1823143,2017,3,18,AGGRAVATED ASSAULT,STREET,OTHERS,2017 03
2290,171214012,5/20/17,5/20/17,17,55,12,77th Street,1204,210,ROBBERY,0344 1822 0416 0305 0429 1218,48,M,B,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,NA,NA,NA,1200 W  47TH                         ST,,"(34.0006, -118.2959)",34.0006,-118.2959,POINT (-118.2959 34.0006),821,232200,6037232200,2322,823,5629115.335,10868.64183,6471383,1823143,2017,5,20,ROBBERY,PARK/PLAYGROUND,STRONG-ARM,2017 05
2291,171215989,6/15/17,6/15/17,3,0,12,77th Street,1204,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0216 1310 1822 1218,37,M,B,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,NA,NA,NA,47TH                         ST,BUDLONG                      BL,"(34.0007, -118.2964)",34.0007,-118.2964,POINT (-118.2964 34.0007),821,232200,6037232200,2322,823,5629115.335,10868.64183,6471383,1823143,2017,6,15,AGGRAVATED ASSAULT,OTHERS,OTHERS,2017 06
2292,171505694,1/30/17,1/30/17,14,25,15,N Hollywood,1517,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0417 2004 1218,30,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,VANOWEN                      ST,KLUMP                        AV,"(34.194, -118.3757)",34.194,-118.3757,POINT (-118.3757 34.194),1483,123206,6037123206,1232.06,1485,6488594.391,10269.80715,6448307,1893087,2017,1,30,SIMPLE ASSAULT,PARKING LOT,STRONG-ARM,2017 01
2293,171506043,2/4/17,2/4/17,22,30,15,N Hollywood,1517,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 2004 1218,47,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,11200    VANOWEN                      ST,,"(34.194, -118.3746)",34.194,-118.3746,POINT (-118.3746 34.194),1483,123206,6037123206,1232.06,1485,6488594.391,10269.80715,6448307,1893087,2017,2,4,SIMPLE ASSAULT,DWELLING,STRONG-ARM,2017 02
2294,171506944,2/18/17,2/18/17,16,0,15,N Hollywood,1517,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0554 0342 0906 0416 0417 1218,27,M,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,NA,NA,NA,6600    VINELAND                     AV,,"(34.1937, -118.3748)",34.1937,-118.3748,POINT (-118.3748 34.1937),1483,123206,6037123206,1232.06,1485,6488594.391,10269.80715,6448307,1893087,2017,2,18,AGGRAVATED ASSAULT,OTHERS,STRONG-ARM,2017 02
2295,171509980,4/11/17,4/11/17,13,10,15,N Hollywood,1517,210,ROBBERY,0344 1402 1414 1218 0411 0445 0400 0212 2001 2003,29,F,H,101,STREET,312,PIPE/METAL PIPE,AA,Adult Arrest,210,998,NA,NA,FAIR                         AV,VANOWEN                      ST,"(34.194, -118.3746)",34.194,-118.3746,POINT (-118.3746 34.194),1483,123206,6037123206,1232.06,1485,6488594.391,10269.80715,6448307,1893087,2017,4,11,ROBBERY,STREET,PIPE,2017 04
2296,171516785,8/10/17,8/10/17,15,0,15,N Hollywood,1517,626,INTIMATE PARTNER - SIMPLE ASSAULT,2004 1218 2000 1814 0448 0408,53,F,W,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,11200    VANOWEN                      ST,,"(34.194, -118.3746)",34.194,-118.3746,POINT (-118.3746 34.194),1483,123206,6037123206,1232.06,1485,6488594.391,10269.80715,6448307,1893087,2017,8,10,SIMPLE ASSAULT,OTHERS,STRONG-ARM,2017 08
2297,171405684,1/31/17,1/31/17,14,30,14,Pacific,1477,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218,59,M,B,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230,NA,NA,NA,8000    LA TIJERA                    BL,,"(33.9643, -118.3864)",33.9643,-118.3864,POINT (-118.3864 33.9643),1216,276000,6037276000,2760,1218,25171285.04,22609.69964,6443711,1811394,2017,1,31,AGGRAVATED ASSAULT,STREET,GUN,2017 01
2298,170705440,2/3/17,2/3/17,19,15,7,Wilshire,752,901,VIOLATION OF RESTRAINING ORDER,1501 1218 2004,78,F,W,210,RESTAURANT/FAST FOOD,NA,,IC,Invest Cont,901,NA,NA,NA,1000 S  FAIRFAX                      AV,,"(34.0558, -118.3706)",34.0558,-118.3706,POINT (-118.3706 34.0558),1206,216800,6037216800,2168,1208,7963488.428,11547.78471,6449411,1842890,2017,2,3,OTHERS,OTHERS,OTHERS,2017 02
2299,171805903,2/3/17,2/3/17,19,55,18,Southeast,1863,624,BATTERY - SIMPLE ASSAULT,0416 1218,55,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,116TH                        ST,AVALON,"(33.9292, -118.2652)",33.9292,-118.2652,POINT (-118.2652 33.9292),1045,241001,6037241001,2410.01,1047,9764317.387,18147.80117,6480805,1796762,2017,2,3,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 02
2300,171806093,2/7/17,2/4/17,21,0,18,Southeast,1862,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,58,M,H,101,STREET,NA,,IC,Invest Cont,440,NA,NA,NA,115TH                        ST,BROADWAY,"(33.9301, -118.2782)",33.9301,-118.2782,POINT (-118.2782 33.9301),1045,241001,6037241001,2410.01,1047,9764317.387,18147.80117,6480805,1796762,2017,2,4,THEFT,STREET,OTHERS,2017 02
2301,171810290,4/24/17,4/24/17,5,30,18,Southeast,1864,860,BATTERY WITH SEXUAL CONTACT,0416 0500 0913 1817 2000 1814 1218,26,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,NA,NA,NA,800 E  116TH                        ST,,"(33.9292, -118.2604)",33.9292,-118.2604,POINT (-118.2604 33.9292),1045,241001,6037241001,2410.01,1047,9764317.387,18147.80117,6480805,1796762,2017,4,24,OTHERS,STREET,STRONG-ARM,2017 04
2302,171816619,8/10/17,8/10/17,19,30,18,Southeast,1863,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0416 0340 2034 1218,20,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,NA,NA,NA,116TH                        PL,AVALON                       BL,"(33.9283, -118.2652)",33.9283,-118.2652,POINT (-118.2652 33.9283),1045,241001,6037241001,2410.01,1047,9764317.387,18147.80117,6480805,1796762,2017,8,10,AGGRAVATED ASSAULT,STREET,STRONG-ARM,2017 08
